# Total Phase Data Center(tm) v7.01
# (c) 2005-2021 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Index,m:s.ms.us,Dur,Len,Err,S/P,Addr,Record,Data
0,608,0:05.909.096,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 39 0E 7A 0E 61 00 00 00*
0,609,0:05.925.393,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,610,0:05.925.464,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,611,0:05.925.515,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,612,0:05.925.587,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 4E 0E 8F 0E 61 00 00 00*
0,613,0:05.941.954,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,614,0:05.942.026,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,615,0:05.942.077,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,616,0:05.942.148,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 64 0E A5 0E 56 00 00 00*
0,617,0:05.958.372,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,618,0:05.958.443,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,619,0:05.958.494,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,620,0:05.958.566,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 77 0E B7 0E 56 00 00 00*
0,621,0:05.974.867,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,622,0:05.974.938,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,623,0:05.974.989,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,624,0:05.975.061,324.900 us,11 B,,SP,4B,Read Transaction,01 30 91 87 0E C6 0E 56 00 00 00*
0,625,0:05.991.411,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,626,0:05.991.482,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,627,0:05.991.533,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,628,0:05.991.605,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 95 0E D2 0E 56 00 00 00*
0,629,0:06.007.900,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,630,0:06.007.971,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,631,0:06.008.022,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,632,0:06.008.094,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 A2 0E DD 0E 4F 00 00 00*
0,633,0:06.024.391,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,634,0:06.024.462,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,635,0:06.024.513,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,636,0:06.024.584,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 B0 0E E7 0E 49 00 00 00*
0,637,0:06.040.887,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,638,0:06.040.959,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,639,0:06.041.010,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,640,0:06.041.081,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 BF 0E F1 0E 49 00 00 00*
0,641,0:06.058.949,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,642,0:06.059.020,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,643,0:06.059.072,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,644,0:06.059.143,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 CF 0E FB 0E 49 00 00 00*
0,645,0:06.075.474,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,646,0:06.075.545,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,647,0:06.075.596,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,648,0:06.075.668,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 DF 0E 04 0F 40 00 00 00*
0,649,0:06.091.967,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,650,0:06.092.039,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,651,0:06.092.090,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,652,0:06.092.161,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 F0 0E 0D 0F 3B 00 00 00*
0,653,0:06.108.468,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,654,0:06.108.539,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,655,0:06.108.590,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,656,0:06.108.661,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 FE 0E 15 0F 36 00 00 00*
0,657,0:06.124.960,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,658,0:06.125.031,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,659,0:06.125.082,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,660,0:06.125.154,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 0D 0F 1C 0F 30 00 00 00*
0,661,0:06.141.505,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,662,0:06.141.576,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,663,0:06.141.627,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,664,0:06.141.699,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 1F 0F 23 0F 2B 00 00 00*
0,665,0:06.157.916,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,666,0:06.157.987,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,667,0:06.158.038,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,668,0:06.158.110,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 34 0F 29 0F 26 00 00 00*
0,669,0:06.174.409,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,670,0:06.174.480,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,671,0:06.174.531,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,672,0:06.174.603,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 49 0F 2E 0F 20 00 00 00*
0,673,0:06.190.906,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,674,0:06.190.977,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,675,0:06.191.029,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,676,0:06.191.100,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 5D 0F 32 0F 19 00 00 00*
0,677,0:06.207.374,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,678,0:06.207.445,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,679,0:06.207.496,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,680,0:06.207.568,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 77 0F 34 0F 12 00 00 00*
0,681,0:06.225.465,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,682,0:06.225.536,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,683,0:06.225.587,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,684,0:06.225.659,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 91 0F 35 0F 12 00 00 00*
0,685,0:06.241.991,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,686,0:06.242.062,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,687,0:06.242.113,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,688,0:06.242.184,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 A5 0F 35 0F 0A 00 00 00*
0,689,0:06.258.485,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,690,0:06.258.556,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,691,0:06.258.607,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,692,0:06.258.679,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 B4 0F 34 0F 0A 00 00 00*
0,693,0:06.307.630,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,694,0:06.307.702,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,695,0:06.307.753,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,696,0:06.307.824,325.300 us,11 B,,SP,4B,Read Transaction,01 30 15 B4 0F 34 0F 0A 00 00 00*
0,697,0:07.230.048,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,698,0:07.230.120,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,699,0:07.230.171,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,700,0:07.230.242,321.500 us,11 B,,SP,4B,Read Transaction,01 29 12 02 06 01 01 16 00 00 00*
0,701,0:08.390.776,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,702,0:08.390.847,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,703,0:08.390.898,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,704,0:08.390.970,321.800 us,11 B,,SP,4B,Read Transaction,01 29 12 02 06 01 01 16 00 00 00*
0,705,0:09.551.476,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,706,0:09.551.548,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,707,0:09.551.599,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,708,0:09.551.670,321.900 us,11 B,,SP,4B,Read Transaction,01 29 12 02 06 01 01 16 00 00 00*
0,709,0:10.464.274,,,,,,Capture stopped,[08/03/23 13:33:56]
