# Total Phase Data Center(tm) v7.01
# (c) 2005-2021 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Index,m:s.ms.us,Dur,Len,Err,S/P,Addr,Record,Data
0,3614,0:21.851.202,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,3615,0:21.851.253,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3616,0:21.851.325,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 9E 0D 7B 02 6C 00 00 00*
0,3617,0:21.867.546,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3618,0:21.867.617,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3619,0:21.867.668,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3620,0:21.867.740,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 A7 0D 70 02 6C 00 00 00*
0,3621,0:21.884.039,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3622,0:21.884.110,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3623,0:21.884.162,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3624,0:21.884.233,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 B1 0D 65 02 6C 00 00 00*
0,3625,0:21.900.534,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3626,0:21.900.605,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,3627,0:21.900.656,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3628,0:21.900.728,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 BA 0D 5B 02 6C 00 00 00*
0,3629,0:21.917.028,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3630,0:21.917.099,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3631,0:21.917.151,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3632,0:21.917.222,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 C2 0D 50 02 6C 00 00 00*
0,3633,0:21.933.540,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3634,0:21.933.611,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3635,0:21.933.662,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3636,0:21.933.733,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 CB 0D 47 02 6C 00 00 00*
0,3637,0:21.950.034,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3638,0:21.950.105,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3639,0:21.950.156,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3640,0:21.950.228,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 D2 0D 3D 02 6C 00 00 00*
0,3641,0:21.966.526,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3642,0:21.966.597,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3643,0:21.966.648,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3644,0:21.966.720,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 DA 0D 34 02 6C 00 00 00*
0,3645,0:21.983.026,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3646,0:21.983.098,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,3647,0:21.983.149,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3648,0:21.983.220,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 E1 0D 2A 02 6C 00 00 00*
0,3649,0:21.999.522,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3650,0:21.999.593,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3651,0:21.999.644,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3652,0:21.999.716,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 E7 0D 22 02 6C 00 00 00*
0,3653,0:22.017.589,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3654,0:22.017.660,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3655,0:22.017.711,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3656,0:22.017.783,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 EF 0D 19 02 65 00 00 00*
0,3657,0:22.034.230,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3658,0:22.034.301,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3659,0:22.034.352,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3660,0:22.034.424,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 F7 0D 0F 02 65 00 00 00*
0,3661,0:22.050.612,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3662,0:22.050.684,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3663,0:22.050.735,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3664,0:22.050.806,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 02 0E 02 02 65 00 00 00*
0,3665,0:22.067.102,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3666,0:22.067.174,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3667,0:22.067.225,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3668,0:22.067.296,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 0D 0E F5 01 6A 00 00 00*
0,3669,0:22.083.596,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3670,0:22.083.668,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,3671,0:22.083.719,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3672,0:22.083.790,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 17 0E EA 01 6A 00 00 00*
0,3673,0:22.100.095,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3674,0:22.100.166,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3675,0:22.100.217,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3676,0:22.100.289,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 20 0E E1 01 6A 00 00 00*
0,3677,0:22.116.589,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3678,0:22.116.661,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3679,0:22.116.712,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3680,0:22.116.783,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 27 0E D9 01 6A 00 00 00*
0,3681,0:22.133.086,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3682,0:22.133.157,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3683,0:22.133.208,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3684,0:22.133.280,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 2E 0E D0 01 6A 00 00 00*
0,3685,0:22.149.582,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3686,0:22.149.653,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3687,0:22.149.704,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3688,0:22.149.776,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 36 0E C8 01 6F 00 00 00*
0,3689,0:22.166.061,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3690,0:22.166.132,49.900 us,1 B,,SP,4B,Read Transaction,01*
0,3691,0:22.166.184,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3692,0:22.166.255,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 3D 0E C0 01 6F 00 00 00*
0,3693,0:22.184.160,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3694,0:22.184.232,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3695,0:22.184.283,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3696,0:22.184.354,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 43 0E B8 01 6F 00 00 00*
0,3697,0:22.200.691,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3698,0:22.200.762,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3699,0:22.200.813,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3700,0:22.200.884,324.800 us,11 B,,SP,4B,Read Transaction,01 30 91 4A 0E B0 01 6F 00 00 00*
0,3701,0:22.217.187,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3702,0:22.217.259,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3703,0:22.217.310,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3704,0:22.217.381,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 50 0E A9 01 6F 00 00 00*
0,3705,0:22.233.774,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3706,0:22.233.846,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3707,0:22.233.897,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3708,0:22.233.968,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 56 0E A2 01 6F 00 00 00*
0,3709,0:22.250.177,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3710,0:22.250.248,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3711,0:22.250.299,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3712,0:22.250.371,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 5B 0E 9B 01 6F 00 00 00*
0,3713,0:22.266.669,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3714,0:22.266.740,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3715,0:22.266.791,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3716,0:22.266.863,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 61 0E 95 01 6A 00 00 00*
0,3717,0:22.283.160,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3718,0:22.283.231,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3719,0:22.283.282,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3720,0:22.283.354,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 67 0E 8F 01 6A 00 00 00*
0,3721,0:22.299.655,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3722,0:22.299.726,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3723,0:22.299.777,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3724,0:22.299.849,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 6C 0E 89 01 6A 00 00 00*
0,3725,0:22.316.147,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3726,0:22.316.219,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3727,0:22.316.270,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3728,0:22.316.341,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 72 0E 82 01 6A 00 00 00*
0,3729,0:22.332.657,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3730,0:22.332.729,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3731,0:22.332.780,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3732,0:22.332.851,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 78 0E 7C 01 6A 00 00 00*
0,3733,0:22.350.801,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3734,0:22.350.873,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3735,0:22.350.924,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3736,0:22.350.995,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 7E 0E 76 01 6A 00 00 00*
0,3737,0:22.367.325,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3738,0:22.367.396,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3739,0:22.367.447,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3740,0:22.367.519,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 84 0E 70 01 6A 00 00 00*
0,3741,0:22.383.797,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3742,0:22.383.868,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3743,0:22.383.919,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3744,0:22.383.991,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 8A 0E 69 01 6A 00 00 00*
0,3745,0:22.400.293,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3746,0:22.400.365,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3747,0:22.400.416,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3748,0:22.400.487,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 91 0E 61 01 6A 00 00 00*
0,3749,0:22.416.795,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3750,0:22.416.866,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,3751,0:22.416.917,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3752,0:22.416.989,324.900 us,11 B,,SP,4B,Read Transaction,01 30 91 99 0E 58 01 6A 00 00 00*
0,3753,0:22.433.386,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3754,0:22.433.457,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3755,0:22.433.509,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3756,0:22.433.580,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 A2 0E 4D 01 6A 00 00 00*
0,3757,0:22.449.793,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3758,0:22.449.864,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3759,0:22.449.915,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3760,0:22.449.987,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 AB 0E 42 01 6A 00 00 00*
0,3761,0:22.466.287,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3762,0:22.466.359,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3763,0:22.466.410,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3764,0:22.466.481,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 B5 0E 35 01 6A 00 00 00*
0,3765,0:22.482.779,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3766,0:22.482.850,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3767,0:22.482.901,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3768,0:22.482.973,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 C1 0E 27 01 6A 00 00 00*
0,3769,0:22.499.271,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3770,0:22.499.343,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3771,0:22.499.394,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3772,0:22.499.465,324.900 us,11 B,,SP,4B,Read Transaction,01 30 91 CE 0E 19 01 6A 00 00 00*
0,3773,0:22.517.319,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3774,0:22.517.390,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3775,0:22.517.441,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3776,0:22.517.512,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 D9 0E 0D 01 6A 00 00 00*
0,3777,0:22.533.835,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3778,0:22.533.907,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3779,0:22.533.958,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3780,0:22.534.029,324.800 us,11 B,,SP,4B,Read Transaction,01 30 91 E3 0E 02 01 6A 00 00 00*
0,3781,0:22.550.300,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3782,0:22.550.371,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,3783,0:22.550.422,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3784,0:22.550.494,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 ED 0E F9 00 6F 00 00 00*
0,3785,0:22.566.766,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3786,0:22.566.837,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,3787,0:22.566.888,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3788,0:22.566.960,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 F4 0E F1 00 6F 00 00 00*
0,3789,0:22.583.260,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3790,0:22.583.332,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3791,0:22.583.383,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3792,0:22.583.454,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 FB 0E EA 00 6F 00 00 00*
0,3793,0:22.599.726,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3794,0:22.599.797,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3795,0:22.599.848,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3796,0:22.599.920,324.900 us,11 B,,SP,4B,Read Transaction,01 30 91 02 0F E3 00 6F 00 00 00*
0,3797,0:22.616.216,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3798,0:22.616.287,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3799,0:22.616.338,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3800,0:22.616.410,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 07 0F DD 00 6F 00 00 00*
0,3801,0:22.632.797,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3802,0:22.632.868,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3803,0:22.632.919,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3804,0:22.632.991,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 0C 0F D8 00 6F 00 00 00*
0,3805,0:22.649.204,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3806,0:22.649.276,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,3807,0:22.649.327,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3808,0:22.649.398,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 10 0F D3 00 6F 00 00 00*
0,3809,0:22.665.696,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3810,0:22.665.768,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3811,0:22.665.819,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3812,0:22.665.890,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 13 0F D0 00 6F 00 00 00*
0,3813,0:22.683.757,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3814,0:22.683.829,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3815,0:22.683.880,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3816,0:22.683.951,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 16 0F CC 00 6F 00 00 00*
0,3817,0:22.700.279,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3818,0:22.700.351,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3819,0:22.700.402,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3820,0:22.700.473,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 19 0F C9 00 6F 00 00 00*
0,3821,0:22.716.772,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3822,0:22.716.843,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,3823,0:22.716.894,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3824,0:22.716.966,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 1C 0F C5 00 6F 00 00 00*
0,3825,0:22.733.274,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3826,0:22.733.345,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3827,0:22.733.396,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3828,0:22.733.467,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 1F 0F C2 00 6F 00 00 00*
0,3829,0:22.749.762,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3830,0:22.749.834,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3831,0:22.749.885,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3832,0:22.749.956,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 22 0F BE 00 6F 00 00 00*
0,3833,0:22.765.368,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3834,0:22.765.439,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3835,0:22.765.490,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3836,0:22.765.562,318.500 us,11 B,,SP,4B,Read Transaction,01 29 12 02 06 01 01 16 00 00 00*
0,3837,0:22.766.413,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3838,0:22.766.484,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3839,0:22.766.535,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3840,0:22.766.607,325.600 us,11 B,,SP,4B,Read Transaction,01 30 91 26 0F BA 00 6F 00 00 00*
0,3841,0:22.782.810,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3842,0:22.782.881,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3843,0:22.782.933,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3844,0:22.783.004,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 2A 0F B6 00 6A 00 00 00*
0,3845,0:22.799.305,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3846,0:22.799.376,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3847,0:22.799.427,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3848,0:22.799.499,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 2F 0F B2 00 6A 00 00 00*
0,3849,0:22.815.891,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3850,0:22.815.963,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3851,0:22.816.014,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3852,0:22.816.085,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 33 0F AE 00 6A 00 00 00*
0,3853,0:22.832.288,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3854,0:22.832.360,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3855,0:22.832.411,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3856,0:22.832.482,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 37 0F AA 00 64 00 00 00*
0,3857,0:22.850.353,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3858,0:22.850.425,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3859,0:22.850.476,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3860,0:22.850.547,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 3C 0F A6 00 64 00 00 00*
0,3861,0:22.866.877,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3862,0:22.866.948,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3863,0:22.866.999,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3864,0:22.867.071,324.000 us,11 B,,SP,4B,Read Transaction,01 30 91 42 0F A2 00 64 00 00 00*
0,3865,0:22.883.367,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3866,0:22.883.438,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3867,0:22.883.489,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3868,0:22.883.561,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 47 0F 9D 00 64 00 00 00*
0,3869,0:22.899.834,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3870,0:22.899.906,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3871,0:22.899.957,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3872,0:22.900.028,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 4D 0F 99 00 64 00 00 00*
0,3873,0:22.916.291,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3874,0:22.916.362,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3875,0:22.916.414,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3876,0:22.916.485,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 52 0F 95 00 64 00 00 00*
0,3877,0:22.932.758,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3878,0:22.932.829,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3879,0:22.932.880,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3880,0:22.932.952,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 56 0F 91 00 64 00 00 00*
0,3881,0:22.949.250,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3882,0:22.949.321,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3883,0:22.949.372,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3884,0:22.949.444,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 5A 0F 8D 00 64 00 00 00*
0,3885,0:22.965.717,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3886,0:22.965.788,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3887,0:22.965.839,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3888,0:22.965.911,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 5F 0F 89 00 64 00 00 00*
0,3889,0:22.982.183,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,3890,0:22.982.254,49.900 us,1 B,,SP,4B,Read Transaction,01*
0,3891,0:22.982.305,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3892,0:22.982.377,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 64 0F 85 00 64 00 00 00*
0,3893,0:22.998.647,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3894,0:22.998.718,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3895,0:22.998.770,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3896,0:22.998.841,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 69 0F 80 00 5C 00 00 00*
0,3897,0:23.016.813,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3898,0:23.016.884,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,3899,0:23.016.935,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3900,0:23.017.006,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 6E 0F 7A 00 5C 00 00 00*
0,3901,0:23.033.267,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3902,0:23.033.338,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3903,0:23.033.389,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3904,0:23.033.461,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 74 0F 75 00 5C 00 00 00*
0,3905,0:23.049.734,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3906,0:23.049.805,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3907,0:23.049.856,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3908,0:23.049.928,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 7A 0F 6F 00 5C 00 00 00*
0,3909,0:23.066.202,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3910,0:23.066.273,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,3911,0:23.066.324,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3912,0:23.066.396,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 81 0F 68 00 55 00 00 00*
0,3913,0:23.082.695,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,3914,0:23.082.767,49.800 us,1 B,,SP,4B,Read Transaction,01*
