# Total Phase Data Center(tm) v7.01
# (c) 2005-2021 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Index,m:s.ms.us,Dur,Len,Err,S/P,Addr,Record,Data
0,606,0:07.587.680,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,607,0:07.587.732,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,608,0:07.587.803,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 3C 0B 42 04 6A 00 00 00*
0,609,0:07.604.107,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,610,0:07.604.179,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,611,0:07.604.230,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,612,0:07.604.301,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 52 0B 2B 04 6A 00 00 00*
0,613,0:07.620.609,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,614,0:07.620.681,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,615,0:07.620.732,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,616,0:07.620.803,325.600 us,11 B,,SP,4B,Read Transaction,01 30 91 6A 0B 12 04 6A 00 00 00*
0,617,0:07.637.081,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,618,0:07.637.153,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,619,0:07.637.204,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,620,0:07.637.275,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 84 0B F9 03 72 00 00 00*
0,621,0:07.655.236,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,622,0:07.655.307,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,623,0:07.655.359,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,624,0:07.655.430,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 9B 0B E3 03 72 00 00 00*
0,625,0:07.671.794,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,626,0:07.671.865,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,627,0:07.671.917,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,628,0:07.671.988,324.700 us,11 B,,SP,4B,Read Transaction,01 30 91 AF 0B CD 03 72 00 00 00*
0,629,0:07.688.300,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,630,0:07.688.371,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,631,0:07.688.422,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,632,0:07.688.494,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 C5 0B B7 03 6A 00 00 00*
0,633,0:07.704.799,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,634,0:07.704.871,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,635,0:07.704.922,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,636,0:07.704.993,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 DA 0B A2 03 6A 00 00 00*
0,637,0:07.721.403,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,638,0:07.721.474,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,639,0:07.721.525,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,640,0:07.721.596,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 F2 0B 8C 03 6A 00 00 00*
0,641,0:07.737.800,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,642,0:07.737.871,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,643,0:07.737.922,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,644,0:07.737.993,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 07 0C 78 03 6F 00 00 00*
0,645,0:07.754.306,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,646,0:07.754.378,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,647,0:07.754.429,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,648,0:07.754.500,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 18 0C 67 03 6F 00 00 00*
0,649,0:07.770.807,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,650,0:07.770.879,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,651,0:07.770.930,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,652,0:07.771.001,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 2A 0C 54 03 6F 00 00 00*
0,653,0:07.787.286,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,654,0:07.787.358,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,655,0:07.787.409,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,656,0:07.787.480,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 3C 0C 42 03 6F 00 00 00*
0,657,0:07.803.781,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,658,0:07.803.853,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,659,0:07.803.904,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,660,0:07.803.975,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 4D 0C 32 03 6F 00 00 00*
0,661,0:07.821.845,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,662,0:07.821.917,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,663,0:07.821.968,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,664,0:07.822.039,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 5F 0C 22 03 6F 00 00 00*
0,665,0:07.838.379,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,666,0:07.838.450,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,667,0:07.838.501,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,668,0:07.838.573,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 6F 0C 14 03 6F 00 00 00*
0,669,0:07.854.871,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,670,0:07.854.942,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,671,0:07.854.993,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,672,0:07.855.064,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 80 0C 05 03 6F 00 00 00*
0,673,0:07.871.376,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,674,0:07.871.448,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,675,0:07.871.499,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,676,0:07.871.570,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 8E 0C F7 02 6F 00 00 00*
0,677,0:07.887.881,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,678,0:07.887.953,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,679,0:07.888.004,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,680,0:07.888.075,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 9E 0C E8 02 68 00 00 00*
0,681,0:07.904.383,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,682,0:07.904.455,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,683,0:07.904.506,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,684,0:07.904.577,324.700 us,11 B,,SP,4B,Read Transaction,01 30 91 AE 0C D9 02 68 00 00 00*
0,685,0:07.920.992,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,686,0:07.921.064,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,687,0:07.921.115,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,688,0:07.921.186,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 C0 0C C8 02 68 00 00 00*
0,689,0:07.937.372,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,690,0:07.937.444,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,691,0:07.937.495,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,692,0:07.937.566,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 D3 0C B7 02 6D 00 00 00*
0,693,0:07.953.868,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,694,0:07.953.940,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,695,0:07.953.991,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,696,0:07.954.062,324.700 us,11 B,,SP,4B,Read Transaction,01 30 91 E3 0C A7 02 6D 00 00 00*
0,697,0:07.970.367,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,698,0:07.970.439,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,699,0:07.970.490,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,700,0:07.970.561,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 F5 0C 95 02 6D 00 00 00*
0,701,0:07.988.452,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,702,0:07.988.524,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,703,0:07.988.575,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,704,0:07.988.646,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 06 0D 82 02 6D 00 00 00*
0,705,0:08.004.983,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,706,0:08.005.054,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,707,0:08.005.105,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,708,0:08.005.176,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 19 0D 6F 02 6D 00 00 00*
0,709,0:08.021.476,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,710,0:08.021.547,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,711,0:08.021.598,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,712,0:08.021.669,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 2F 0D 5B 02 6D 00 00 00*
0,713,0:08.037.994,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,714,0:08.038.066,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,715,0:08.038.117,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,716,0:08.038.188,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 42 0D 49 02 6D 00 00 00*
0,717,0:08.054.501,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,718,0:08.054.572,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,719,0:08.054.624,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,720,0:08.054.695,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 55 0D 37 02 6D 00 00 00*
0,721,0:08.071.000,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,722,0:08.071.071,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,723,0:08.071.122,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,724,0:08.071.194,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 67 0D 25 02 67 00 00 00*
0,725,0:08.087.502,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,726,0:08.087.574,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,727,0:08.087.625,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,728,0:08.087.696,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 7B 0D 11 02 67 00 00 00*
0,729,0:08.103.995,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,730,0:08.104.067,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,731,0:08.104.118,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,732,0:08.104.189,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 92 0D FA 01 6C 00 00 00*
0,733,0:08.120.591,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,734,0:08.120.662,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,735,0:08.120.714,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,736,0:08.120.785,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 A5 0D E9 01 6C 00 00 00*
0,737,0:08.136.995,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,738,0:08.137.067,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,739,0:08.137.118,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,740,0:08.137.189,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 B6 0D D8 01 6C 00 00 00*
0,741,0:08.155.053,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,742,0:08.155.125,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,743,0:08.155.176,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,744,0:08.155.247,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 C6 0D C8 01 6C 00 00 00*
0,745,0:08.171.582,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,746,0:08.171.654,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,747,0:08.171.705,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,748,0:08.171.776,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 D5 0D B8 01 6C 00 00 00*
0,749,0:08.188.078,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,750,0:08.188.149,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,751,0:08.188.200,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,752,0:08.188.272,324.900 us,11 B,,SP,4B,Read Transaction,01 30 91 E7 0D A5 01 6C 00 00 00*
0,753,0:08.204.592,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,754,0:08.204.663,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,755,0:08.204.714,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,756,0:08.204.786,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 F8 0D 94 01 6C 00 00 00*
0,757,0:08.221.079,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,758,0:08.221.151,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,759,0:08.221.202,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,760,0:08.221.273,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 0A 0E 82 01 6C 00 00 00*
0,761,0:08.237.578,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,762,0:08.237.649,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,763,0:08.237.700,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,764,0:08.237.772,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 19 0E 72 01 6C 00 00 00*
0,765,0:08.254.079,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,766,0:08.254.150,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,767,0:08.254.202,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,768,0:08.254.273,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 29 0E 61 01 6C 00 00 00*
0,769,0:08.270.591,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,770,0:08.270.663,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,771,0:08.270.714,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,772,0:08.270.785,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 35 0E 52 01 6C 00 00 00*
0,773,0:08.287.091,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,774,0:08.287.162,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,775,0:08.287.214,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,776,0:08.287.285,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 42 0E 42 01 6C 00 00 00*
0,777,0:08.303.592,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,778,0:08.303.664,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,779,0:08.303.715,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,780,0:08.303.786,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 4E 0E 34 01 66 00 00 00*
0,781,0:08.321.795,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,782,0:08.321.867,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,783,0:08.321.918,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,784,0:08.321.989,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 5C 0E 24 01 66 00 00 00*
0,785,0:08.338.197,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,786,0:08.338.269,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,787,0:08.338.320,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,788,0:08.338.391,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 6B 0E 15 01 6B 00 00 00*
0,789,0:08.354.695,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,790,0:08.354.766,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,791,0:08.354.817,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,792,0:08.354.888,325.600 us,11 B,,SP,4B,Read Transaction,01 30 91 7A 0E 07 01 6B 00 00 00*
0,793,0:08.371.193,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,794,0:08.371.265,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,795,0:08.371.316,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,796,0:08.371.387,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 87 0E FA 00 6B 00 00 00*
0,797,0:08.387.693,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,798,0:08.387.764,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,799,0:08.387.816,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,800,0:08.387.887,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 93 0E EF 00 6B 00 00 00*
0,801,0:08.404.192,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,802,0:08.404.264,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,803,0:08.404.315,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,804,0:08.404.386,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 9E 0E E4 00 6B 00 00 00*
0,805,0:08.420.695,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,806,0:08.420.766,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,807,0:08.420.817,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,808,0:08.420.888,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 A7 0E DA 00 6B 00 00 00*
0,809,0:08.437.198,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,810,0:08.437.269,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,811,0:08.437.320,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,812,0:08.437.391,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 B1 0E D0 00 6B 00 00 00*
0,813,0:08.453.700,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,814,0:08.453.771,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,815,0:08.453.822,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,816,0:08.453.893,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 BB 0E C7 00 63 00 00 00*
0,817,0:08.470.174,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,818,0:08.470.245,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,819,0:08.470.296,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,820,0:08.470.368,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 C7 0E BC 00 63 00 00 00*
0,821,0:08.488.329,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,822,0:08.488.401,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,823,0:08.488.452,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,824,0:08.488.523,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 D6 0E B0 00 63 00 00 00*
0,825,0:08.504.944,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,826,0:08.505.015,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,827,0:08.505.066,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,828,0:08.505.138,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 E4 0E A4 00 63 00 00 00*
0,829,0:08.521.377,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,830,0:08.521.448,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,831,0:08.521.499,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,832,0:08.521.571,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 F1 0E 99 00 63 00 00 00*
0,833,0:08.537.862,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,834,0:08.537.934,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,835,0:08.537.985,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,836,0:08.538.056,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 FB 0E 90 00 63 00 00 00*
0,837,0:08.554.378,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,838,0:08.554.450,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,839,0:08.554.501,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,840,0:08.554.572,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 05 0F 88 00 5B 00 00 00*
0,841,0:08.570.863,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,842,0:08.570.934,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,843,0:08.570.985,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,844,0:08.571.057,325.600 us,11 B,,SP,4B,Read Transaction,01 30 91 0E 0F 80 00 5B 00 00 00*
0,845,0:08.587.368,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,846,0:08.587.439,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,847,0:08.587.490,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,848,0:08.587.562,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 17 0F 78 00 5B 00 00 00*
0,849,0:08.603.867,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,850,0:08.603.938,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,851,0:08.603.989,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,852,0:08.604.061,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 22 0F 71 00 54 00 00 00*
0,853,0:08.620.365,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,854,0:08.620.436,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,855,0:08.620.488,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,856,0:08.620.559,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 2D 0F 69 00 54 00 00 00*
0,857,0:08.636.863,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,858,0:08.636.934,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,859,0:08.636.985,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,860,0:08.637.057,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 37 0F 62 00 54 00 00 00*
0,861,0:08.654.932,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,862,0:08.655.003,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,863,0:08.655.054,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,864,0:08.655.126,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 42 0F 5D 00 54 00 00 00*
0,865,0:08.671.461,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,866,0:08.671.533,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,867,0:08.671.584,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,868,0:08.671.655,325.600 us,11 B,,SP,4B,Read Transaction,01 30 91 4D 0F 58 00 54 00 00 00*
0,869,0:08.687.962,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,870,0:08.688.033,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,871,0:08.688.084,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,872,0:08.688.156,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 57 0F 53 00 54 00 00 00*
0,873,0:08.704.536,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,874,0:08.704.608,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,875,0:08.704.659,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,876,0:08.704.730,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 62 0F 50 00 54 00 00 00*
0,877,0:08.720.958,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,878,0:08.721.029,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,879,0:08.721.081,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,880,0:08.721.152,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 6B 0F 4B 00 4E 00 00 00*
0,881,0:08.737.430,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,882,0:08.737.501,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,883,0:08.737.552,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,884,0:08.737.624,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 74 0F 47 00 4E 00 00 00*
0,885,0:08.753.929,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,886,0:08.754.000,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,887,0:08.754.051,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,888,0:08.754.123,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 7D 0F 43 00 4E 00 00 00*
0,889,0:08.770.426,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,890,0:08.770.497,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,891,0:08.770.548,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,892,0:08.770.620,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 86 0F 40 00 48 00 00 00*
0,893,0:08.786.900,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,894,0:08.786.972,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,895,0:08.787.023,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,896,0:08.787.094,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 8D 0F 3C 00 48 00 00 00*
0,897,0:08.803.399,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,898,0:08.803.470,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,899,0:08.803.521,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,900,0:08.803.593,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 95 0F 39 00 3E 00 00 00*
0,901,0:08.821.470,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,902,0:08.821.542,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,903,0:08.821.593,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,904,0:08.821.664,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 9D 0F 36 00 3E 00 00 00*
0,905,0:08.837.974,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,906,0:08.838.046,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,907,0:08.838.097,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,908,0:08.838.168,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 A6 0F 33 00 3E 00 00 00*
0,909,0:08.854.450,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,910,0:08.854.521,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,911,0:08.854.572,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,912,0:08.854.644,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 AF 0F 30 00 37 00 00 00*
0,913,0:08.870.920,70.100 us,2 B,,SP,4B,Write Transaction,82 01
